"","Age","Mu","Sigma","Lambda","Sex"
"290",2.89,12.4798695430068,0.122745875205332,0.89826642433672,"Male"
"291",2.9,12.4995844653565,0.122612481918032,0.897634958240297,"Male"
"292",2.91,12.5192922952913,0.122480888807048,0.896994398361817,"Male"
"293",2.92,12.5389927992682,0.122351069382502,0.896344885243074,"Male"
"294",2.93,12.5586857456194,0.1222229974905,0.895686558292372,"Male"
"295",2.94,12.5783709045408,0.122096647307128,0.895019555793565,"Male"
"296",2.95,12.5980480480698,0.121971993332375,0.89434401491927,"Male"
"297",2.96,12.6177169500553,0.121849010384039,0.893660071747211,"Male"
"298",2.97,12.6373773861536,0.121727673592239,0.892967861266105,"Male"
"299",2.98,12.6570291337923,0.12160795839345,0.892267517394281,"Male"
"300",2.99,12.676671972161,0.12148984052515,0.891559172987531,"Male"
"301",3,12.6963056821927,0.121373296020416,0.890842959850607,"Male"
"302",3.01,12.7159300465355,0.121258301202444,0.890119008752492,"Male"
"303",3.02,12.7355448495417,0.121144832679503,0.889387449434802,"Male"
"304",3.03,12.7551498772504,0.121032867339877,0.888648410622476,"Male"
"305",3.04,12.7747449173605,0.12092238234673,0.887902020038614,"Male"
"306",3.05,12.7943297592218,0.120813355133406,0.887148404411575,"Male"
"307",3.06,12.8139041938138,0.120705763398599,0.88638768948747,"Male"
"308",3.07,12.8334680137264,0.120599585101672,0.885620000041165,"Male"
"309",3.08,12.8530210131444,0.120494798458109,0.884845459886417,"Male"
"310",3.09,12.8725629878345,0.120391381935132,0.884064191884409,"Male"
"311",3.1,12.8920937351179,0.120289314247128,0.883276317958508,"Male"
"312",3.11,12.9116130538656,0.120188574351589,0.882481959099301,"Male"
"313",3.12,12.9311207444769,0.120089141444822,0.881681235376824,"Male"
"314",3.13,12.9506166088592,0.119990994957789,0.880874265951623,"Male"
"315",3.14,12.9701004504197,0.119894114552196,0.880061169082113,"Male"
"316",3.15,12.9895720740447,0.119798480116499,0.879242062135369,"Male"
"317",3.16,13.00903128609,0.119704071762141,0.878417061594736,"Male"
"318",3.17,13.028477894352,0.119610869819551,0.877586283074017,"Male"
"319",3.18,13.0479117080729,0.119518854834791,0.876749841319328,"Male"
"320",3.19,13.0673325379089,0.119428007565668,0.875907850223955,"Male"
"321",3.2,13.086740195924,0.119338308978318,0.875060422834736,"Male"
"322",3.21,13.1061344955705,0.119249740243663,0.874207671362271,"Male"
"323",3.22,13.1255152516801,0.119162282734109,0.873349707187736,"Male"
"324",3.23,13.1448822804469,0.119075918020162,0.872486640872619,"Male"
"325",3.24,13.1642353994164,0.118990627867231,0.871618582165865,"Male"
"326",3.25,13.1835744274642,0.118906394232298,0.870745640015369,"Male"
"327",3.26,13.2028991847915,0.11882319926096,0.869867922572406,"Male"
"328",3.27,13.2222094929053,0.11874102528425,0.86898553720246,"Male"
"329",3.28,13.2415051746145,0.118659854815798,0.868098590489662,"Male"
"330",3.29,13.2607860540007,0.118579670548621,0.867207188250904,"Male"
"331",3.3,13.2800519564215,0.11850045535253,0.866311435537189,"Male"
"332",3.31,13.2993027084904,0.118422192271176,0.865411436644464,"Male"
"333",3.32,13.3185381380641,0.118344864519291,0.864507295121235,"Male"
"334",3.33,13.3377580742313,0.118268455480008,0.86359911377553,"Male"
"335",3.34,13.356962347305,0.11819294870229,0.862686994680548,"Male"
"336",3.35,13.3761507887981,0.118118327898113,0.861771039186947,"Male"
"337",3.36,13.3953232314267,0.118044576940207,0.860851347923862,"Male"
"338",3.37,13.4144795090895,0.117971679859395,0.859928020809708,"Male"
"339",3.38,13.433619456856,0.117899620842161,0.859001157059224,"Male"
"340",3.39,13.452742910957,0.117828384228289,0.858070855189645,"Male"
"341",3.4,13.4718497087765,0.117757954508581,0.857137213026248,"Male"
"342",3.41,13.4909396888349,0.11768831632247,0.856200327711346,"Male"
"343",3.42,13.5100126907823,0.117619454455839,0.855260295709398,"Male"
"344",3.43,13.529068555386,0.117551353838797,0.854317212814067,"Male"
"345",3.44,13.5481071245158,0.117483999543459,0.853371174156318,"Male"
"346",3.45,13.5671282411443,0.117417376782013,0.852422274206674,"Male"
"347",3.46,13.5861317493252,0.117351470904463,0.851470606785828,"Male"
"348",3.47,13.6051174941887,0.117286267396695,0.850516265068801,"Male"
"349",3.48,13.6240853219256,0.117221751878398,0.849559341593195,"Male"
"350",3.49,13.6430350797908,0.117157910101347,0.848599928260147,"Male"
"351",3.5,13.6619666160733,0.11709472794716,0.847638116347938,"Male"
"352",3.51,13.6808797801063,0.117032191425754,0.846673996510587,"Male"
"353",3.52,13.6997744222452,0.116970286673322,0.845707658788197,"Male"
"354",3.53,13.7186503938561,0.116908999950501,0.844739192613515,"Male"
"355",3.54,13.7375075473218,0.116848317640884,0.843768686811657,"Male"
"356",3.55,13.7563457360112,0.116788226248916,0.842796229614407,"Male"
"357",3.56,13.77516481429,0.116728712398576,0.841821908657541,"Male"
"358",3.57,13.793964637496,0.116669762831441,0.840845810992704,"Male"
"359",3.58,13.8127450619394,0.116611364405232,0.839868023089145,"Male"
"360",3.59,13.8315059448931,0.116553504092216,0.838888630839465,"Male"
"361",3.6,13.850247144579,0.116496168977569,0.837907719566744,"Male"
"362",3.61,13.8689685201599,0.116439346257855,0.836925374029828,"Male"
"363",3.62,13.8876699317393,0.116383023239692,0.835941678425035,"Male"
"364",3.63,13.9063512403432,0.116327187338116,0.834956716395137,"Male"
"365",3.64,13.9250123079165,0.116271826075236,0.833970571032588,"Male"
"366",3.65,13.9436529973086,0.116216927078727,0.832983324886843,"Male"
"367",3.66,13.9622731722765,0.116162478080641,0.831995059965313,"Male"
"368",3.67,13.9808726974681,0.116108466915941,0.831005857740741,"Male"
"369",3.68,13.9994514384162,0.116054881521181,0.830015799156298,"Male"
"370",3.69,14.0180092615309,0.116001709933248,0.829024964629564,"Male"
"371",3.7,14.0365460340891,0.115948940288043,0.828033434058446,"Male"
"372",3.71,14.055061624231,0.115896560819309,0.827041286824455,"Male"
"373",3.72,14.0735559009534,0.115844559857445,0.826048601796587,"Male"
"374",3.73,14.0920287340975,0.115792925828228,0.825055457338009,"Male"
"375",3.74,14.1104799943416,0.115741647251658,0.824061931310333,"Male"
"376",3.75,14.1289095531957,0.115690712740852,0.823068101077279,"Male"
"377",3.76,14.1473172829956,0.115640111000947,0.822074043508803,"Male"
"378",3.77,14.1657030568929,0.115589830827965,0.821079834986215,"Male"
"379",3.78,14.1840667488522,0.115539861107816,0.820085551404889,"Male"
"380",3.79,14.2024082336346,0.11549019081507,0.819091268182653,"Male"
"381",3.8,14.2207273868034,0.115440809012191,0.818097060257971,"Male"
"382",3.81,14.239024084706,0.115391704848285,0.817103002099873,"Male"
"383",3.82,14.2572982044741,0.115342867558273,0.816109167708321,"Male"
"384",3.83,14.2755496240131,0.115294286461854,0.815115630620057,"Male"
